created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Oct 28 15:27:25 +0000 2023;1718288366880329985;"Sebelumnya gue bukan tim/pro/simpatisan/buzzer pak presiden/anknya/keluarganya. Tp ini kocak bgt. Helooo tanpa liat aja orang2 pada tau byk dinasti keluarga politik di indonesia dgn alibi rekomendasi, afiliasi, dan network. Halah";0;1;0;2;in;584605574;1718288366880329985;araaseu;https://twitter.com/araaseu/status/1718288366880329985
Sat Oct 28 15:26:32 +0000 2023;1718288143638843832;"Oh makanya itu kau cocok d ludahin  Karena kau setuju dgn pembantaian d gaza,  Kau menentang ap yg menjadi kebijakan politik luar negeri Indonesia,";0;2;0;2;in;1611127122655055876;1718288143638843832;aesculapiusw;https://twitter.com/aesculapiusw/status/1718288143638843832
Sat Oct 28 15:26:28 +0000 2023;1718288125703721121;"Politik dinasti itu sdh lumprah..  As, india, pakistan,piliphina . Bahkn indonesia.. tp selalu ada  Jeda antara kepemimpinan org Tua dan anaknya...  misalnya Di AS butuh wkt 10thn dari  Bush senior ke bush yunior..  Tp jokowi pengen lgsg di turunkn Ke anak tnpa jeda. Ini mslhnya https://t.co/FxhlnP1XjI";0;3;1;5;in;722413726230384640;1718288125703721121;Gunawan75_;https://twitter.com/Gunawan75_/status/1718288125703721121
Sat Oct 28 15:25:44 +0000 2023;1718287941943058880;"@neohistoria_id Jeleknya, ia rawan konflik kepentingan &amp  bersifat nepotis. Sdh tau jalur2 dlm politik shg mengutamakan keluarga yg bisa jd tdk matang/capable. Selain di negara monarki, dinasti politik bs tmbh d negara demokratis yg masih kental feodalisme di struktur masy-nya, termsk Indonesia";0;0;0;0;in;1420010268;1718185980602220611;ArdoMaz;https://twitter.com/ArdoMaz/status/1718287941943058880
Sat Oct 28 15:10:34 +0000 2023;1718284126036668654;"Indikator Politik Indonesia membeberkan elektabilitas 3 pasangan capres dan wapres di 10 wilayah RI dengan populasi besar. Dari ke-10 wilayah itu, Prabowo menang di 6 provinsi, Anies hanya unggul di DKI, serta Ganjar unggul di 3 provinsi.  #prabowo #gibran #PrabowoGibran https://t.co/yOLsAl98ck";0;2;2;15;in;1576913175227748352;1718284126036668654;dekade_08;https://twitter.com/dekade_08/status/1718284126036668654
Sat Oct 28 15:07:13 +0000 2023;1718283283258286209;"Indonesia masa depan bebas dari bayang-bayang dinasti politik @21_bonang  https://t.co/DsO3WGG3mA";0;0;0;0;in;1681157202047025152;1718283283258286209;teguhgnwn123;https://twitter.com/teguhgnwn123/status/1718283283258286209
Sat Oct 28 15:07:11 +0000 2023;1718283272973926783;"Mari kita bangun Indonesia yang inklusif dan bebas dari bayang-bayang dinasti politik @BekrafID  https://t.co/DFhcRqsnxZ";0;0;0;0;in;1681195337346629633;1718283272973926783;azizrehanur9;https://twitter.com/azizrehanur9/status/1718283272973926783
Sat Oct 28 15:01:47 +0000 2023;1718281917286781173;"strategy ( sebuah strategi politik ) dan dalam dunia politik sebuah triger, tentu ada agenda teselubung kemudia ada tahapan yang berkelanjutan.  Apa, mengapa dan muasal, tidak sulit diketahui dari diskursus politik yang dimainkan oleh Jokowi bersama KIM ( Koalisi Indonesia Maju )";0;1;1;4;in;1502697277323837444;1718281912840815091;DamaiHariLubis;https://twitter.com/DamaiHariLubis/status/1718281917286781173
Sat Oct 28 14:59:42 +0000 2023;1718281392751255837;"@Uki23 Wih mulai pasang badan nih demi tim  Ga perlu diskusi terbuka utk sesuatu yg sudah terbuka  Bro..awal ny sy berharap ada org muda yg smart dlm politik Indonesia..awal ny Ternyata hny ada org muda yg "solider" demi tim Video mu yg kmrn dihapus aj";0;0;0;0;in;2292624098;1717957633842581852;RAbdinyo;https://twitter.com/RAbdinyo/status/1718281392751255837
Sat Oct 28 14:58:02 +0000 2023;1718280973304144028;"@adearmando61 kami, pemuda pemudi Indonesia, menghargai jasa para pahlawan yg telah berkorban bahkan korban nyawa demi mempertahankan keutuhan NKRI sebagai negara milik semua warga, bukan milik satu dua keluarga. kami menolak politik dinasti. kami bukan generasi penerus tetapi pelurus! https://t.co/0uK0rTqrSh";0;0;0;1;in;1688920600461574144;1718128202382823632;anakgembala116;https://twitter.com/anakgembala116/status/1718280973304144028
Sat Oct 28 14:53:23 +0000 2023;1718279800056676758;"@fixyzia Kek gada orang lain aja yang bisa jadi presiden malah begini itu gimana Indonesia mau main politik politikan kah?";0;1;0;0;in;1439372648199245826;1718269844758594046;queenansweratz;https://twitter.com/queenansweratz/status/1718279800056676758
Sat Oct 28 14:48:48 +0000 2023;1718278646719557766;"Pasangan Capres dan cawapres Anies Baswedan dan Muhaimin Iskandar, terlihat menyapa warga Depok hari ini. Dalam acara Senam dan Jalan Bareng AMIN di GDC Depok, Sabtu 28 Oktober 2023.  source: depoklagi  #politikindonesia #politik #indonesia #opposite #saveourdemocracy #aktivis https://t.co/YDZ1XnVjPf";0;0;0;0;in;1679896540285120512;1718278646719557766;daulatrakyatcom;https://twitter.com/daulatrakyatcom/status/1718278646719557766
Sat Oct 28 14:40:06 +0000 2023;1718276460123918376;"Selamat hari sumpah pemuda  Saat ini pemuda menjadi energi baru dalam politik untuk membangun bangsa menuju Indonesia emas 2045!";0;0;0;1;in;1263723256483209217;1718276460123918376;jaksel_psi;https://twitter.com/jaksel_psi/status/1718276460123918376
Sat Oct 28 14:39:35 +0000 2023;1718276328611569822;"#FreePalestine Zionis dan zionisme ini memang biadab. Masalah Palestina merupakan masalah kedaulatan negara, bukan agama. Politik luar negeri Indonesia, siapa pun presiden dan menlu-nya, akan selalu berada di sisi Palestina.   Netral atau abstain sama saja membiarkan kejahatan.";0;0;0;0;in;297022141;1718276328611569822;mamanski;https://twitter.com/mamanski/status/1718276328611569822
Sat Oct 28 14:37:25 +0000 2023;1718275783733751846;"Safari Bedah Buku "Politik Pertahanan" hari ini masih mampir di Kota Medan-Sumatera Utara. Tepatnya di @univ_pancabudi , Kami terbuka dengan berbagai kritik keras dari para audiens terkait visi strategis dan kebijakan Menhan @prabowo dalam memperkuat Pertahanan Indonesia.… https://t.co/zuuQmAJuQ7";0;2;6;37;in;194987317;1718275783733751846;Dahnilanzar;https://twitter.com/Dahnilanzar/status/1718275783733751846
Sat Oct 28 14:37:01 +0000 2023;1718275682432852268;"@CNNIndonesia Gimick politik di indonesia jelek attitudenya, kapan bisa ngikutin attitude politik negara lain kaya jepang(mundur).";0;0;0;0;in;1548686721008955393;1718247405181923404;hideronin;https://twitter.com/hideronin/status/1718275682432852268
Sat Oct 28 14:36:59 +0000 2023;1718275676653125854;"Mari kita jadikan Indonesia negeri tanpa bayang-bayang dinasti politik @MataNajwa  https://t.co/bYr9aaWu2a";0;0;0;0;in;1680841753895776258;1718275676653125854;__gilanggap;https://twitter.com/__gilanggap/status/1718275676653125854
Sat Oct 28 14:36:50 +0000 2023;1718275635322442096;"@dean35405627 @TeddGus Ini politik mas, tergantung anda menilainya dari pihak mana? Jokowi adalah satu dari presiden terbaik Indonesia, Ganjar dan Prabowo sama2 nasionalis, Mahfud MD dan Gibran juga tidak diragukan NKRInya";0;1;0;0;in;4422544219;1718120377946443960;suradiparlan5;https://twitter.com/suradiparlan5/status/1718275635322442096
Sat Oct 28 14:36:47 +0000 2023;1718275625218453637;"@mkusumawijaya Kontrak Politik yang ditunaikan, Role Model buat Capres, Cagub, Cah cilik lainnya yang mau jdai Politisi SEKALIGUS  Pemimpin yang Commited. Barang Langka di Indonesia sejak 2014 @aniesbaswedan @cakimin";0;0;2;2;in;60179790;1718270190776127787;iKhalis;https://twitter.com/iKhalis/status/1718275625218453637
Sat Oct 28 14:36:19 +0000 2023;1718275506209267981;"Apa dosa anak usia 7th mas, JE adalah anak-anak yg sama dgn anak anda dan anak2 Indonesia lainnya, yg tdk mengerti dgn hiruk pikuk politik negeri ini.";0;0;0;0;in;1451907607;1718275506209267981;Cak_Hariy;https://twitter.com/Cak_Hariy/status/1718275506209267981
Sat Oct 28 14:35:21 +0000 2023;1718275262000038167;"Indonesia milenial menolak dinasti politik @2307_yuli2000  https://t.co/jvoIhDxVIY";0;0;0;0;in;1681201051716710400;1718275262000038167;dinajihann;https://twitter.com/dinajihann/status/1718275262000038167
Sat Oct 28 14:32:21 +0000 2023;1718274507767783601;"Kemarin mati2 an ke @ganjarpranowo wah Principle sebagai Wantimpres atau Bib Lutfi Yahya sebagai tokoh Bung. Mudah2an kita mulai bisa menyingkirkan Politik Identitas Bung. @anismatta dan @Fahrihamzah saya doakan partainya bisa masuk Senayan";0;0;0;0;in;1236480833373892608;1718274507767783601;im_lbh;https://twitter.com/im_lbh/status/1718274507767783601
Sat Oct 28 14:26:50 +0000 2023;1718273119587348485;"Tidak ada ruang untuk dinasti politik di Indonesia masa depan @TaniHitam  https://t.co/Np2tW2Ioyt";0;0;0;0;in;1680832284424011776;1718273119587348485;__rchairul;https://twitter.com/__rchairul/status/1718273119587348485
Sat Oct 28 14:26:47 +0000 2023;1718273106220023867;"Dinasti politik bukan bagian dari visi Indonesia masa depan @ConversationIDN  https://t.co/jg2V35oI4y";0;0;0;0;in;1681154340936110080;1718273106220023867;agungriski71;https://twitter.com/agungriski71/status/1718273106220023867
Sat Oct 28 14:26:22 +0000 2023;1718273002323022196;"@gus_dibyo doakan yang terbaik, semoga politik di Indonesia bisa kembali lebih baik";0;0;0;0;in;1697526630623944704;1718256148976205926;simpleelation;https://twitter.com/simpleelation/status/1718273002323022196
Sat Oct 28 14:21:21 +0000 2023;1718271739103527241;"@gus_dibyo Setujuu banget ini, emang lagi ga baik-baik aja keadaan politik indonesia, kalau sama pak ganjar pasti better sih 👍🏻";0;0;0;0;in;1697347783077117952;1718256148976205926;azielabra;https://twitter.com/azielabra/status/1718271739103527241
Sat Oct 28 14:16:00 +0000 2023;1718270394237632513;"Kampung Akuarium Raih Penghargaan Global Jadi Wujud Anies Tunaikan Kontrak Politik dengan Rakyat - https://t.co/5n6wJJLuB0 https://t.co/qqFI4wRxVS";1;0;3;15;in;46614875;1718270394237632513;mkusumawijaya;https://twitter.com/mkusumawijaya/status/1718270394237632513
Sat Oct 28 14:15:08 +0000 2023;1718270176108617896;"Mari bersama mewujudkan Indonesia yang lebih adil dan bebas dari dinasti politik @apocalypsxx  https://t.co/HYT6yDEShq";1;0;0;0;in;1681228551281053697;1718270176108617896;arkanatafian;https://twitter.com/arkanatafian/status/1718270176108617896
Sat Oct 28 14:15:01 +0000 2023;1718270145234448703;"@GunRomli Gausah pala kau sembah2 kali lek  Berteman karena politik nya kalo udah ga satu gerbong kau jelek2in nya itu  Dah hapal kali awak ini Sama sistem politik Indonesia";0;0;0;3;in;1588802855896743936;1718214466847076492;xdkrist;https://twitter.com/xdkrist/status/1718270145234448703
Sat Oct 28 14:13:57 +0000 2023;1718269880087306498;"Ni ya dek knp negara kita sama jepang skrng damai? Karena kita punya hubungan/relasi sama jepang baik itu politik, sosial , ekonomi, sama budaya. Yang terpenting karena skrng indonesia udah MERDEKA dan bebas dari penjajah. Coba kamu liat dulu tahun 1945 emang jepang beneran";0;1;0;1;in;1664129656440889344;1718269880087306498;dil_faaa;https://twitter.com/dil_faaa/status/1718269880087306498
Sat Oct 28 14:13:50 +0000 2023;1718269847568785633;"Apakah putusan MK bisa dibatalkan ?  Menurut UNDANG-UNDANG REPUBLIK INDONESIA NOMOR 48 TAHUN 2009 TENTANG  KEKUASAAN KEHAKIMAN pasal 17 ayat 5 dan ayat 6, bisa dibatalkan &amp  putusan dianggap tidak sah. https://t.co/C8nMhv4ukC";0;0;0;0;in;1647221616173277184;1718269834247692760;Politik1Cinta;https://twitter.com/Politik1Cinta/status/1718269847568785633
Sat Oct 28 14:13:47 +0000 2023;1718269834549674334;"Prof. Hamid Awaludin itu kayaknya tahu banget soal politik Indonesia @legolosi  https://t.co/u7KGwNJuH7";0;0;0;0;in;1690988579064004608;1718269834549674334;Sella0Rinjani;https://twitter.com/Sella0Rinjani/status/1718269834549674334
Sat Oct 28 14:13:47 +0000 2023;1718269834247692760;"UNDANG-UNDANG REPUBLIK INDONESIA NOMOR 48 TAHUN 2009 TENTANG KEKUASAAN KEHAKIMAN.  Artinya Mahkamah Konstitusi (MK) juga tunduk pada UU ini 👇 https://t.co/T12M96FHdM";0;1;0;0;in;1647221616173277184;1718269834247692760;Politik1Cinta;https://twitter.com/Politik1Cinta/status/1718269834247692760
Sat Oct 28 14:12:40 +0000 2023;1718269556605726915;"@_ariiXOXO @FikriAkbar02 @BangPino__ @kegblgnunfaedh "Kalo bisa Indonesia jg jangan ikut ikutan pro sana sini"  Di sekolah pernah belajar UUD gak? Pernah belajar pancasila? Pernah belajar politik luar negeri bebas aktif gak? Coba dibuka lagi buku kewarganegaraannya ya😊😊";0;2;0;0;in;1003147650831532032;1718189389229314470;BitterBii;https://twitter.com/BitterBii/status/1718269556605726915
Sat Oct 28 14:12:13 +0000 2023;1718269439794380910;"Dinasti politik bukan representasi dari Indonesia kita @terorawn  https://t.co/9GtWMIUCgZ";0;0;0;0;in;1681149587984359424;1718269439794380910;LailaKamil21;https://twitter.com/LailaKamil21/status/1718269439794380910
Sat Oct 28 14:07:29 +0000 2023;1718268250382107078;"@Arie_Kriting Soal Isu Politik Dinasti, Anies Baswedan: Negara Ini Milik Seluruh Rakyat Indonesia, Bukan Milik Satu Dua Keluarga  https://t.co/bLv8RDeUda";0;0;0;1;in;2913351182;1717911777428828383;nursam_muhammad;https://twitter.com/nursam_muhammad/status/1718268250382107078
Sat Oct 28 14:03:57 +0000 2023;1718267359998398625;"@OposisiCerdas Semua org yg bilang MK rusak adalah org yg telah berumur 45 thn ke atas semua nya KARENA ORG YG SUDAH LANSIA TAKUT ANAK MUDÀ INDONESIA CERDAS TTG POLITISI BS MENGUASAI POLITIK DI PARPOL.ANAK MUDA INDONESIA DI KEKANG DN DI BODOHI OLEH ORG POLITISI YG ADA DI PARPOL AGAR TDK CERDAS";0;1;0;0;in;1471842429049339905;1718260411185897975;Adp61481192Adp;https://twitter.com/Adp61481192Adp/status/1718267359998398625
Sat Oct 28 14:03:13 +0000 2023;1718267175658799477;"@psi_id Politik Indonesia dibuat gimick tranding2 becandaan doang. Udah gak ada manfaat. Sampah";0;0;0;0;in;1401423152316489729;1081073347511775233;GielGraph;https://twitter.com/GielGraph/status/1718267175658799477
Sat Oct 28 13:59:30 +0000 2023;1718266241121698271;"@VIVAcoid Negara ini kacau dan gaduh ekonomi dan pendidikan karena indonesia gudang korupsi .tak satu pun ketiga ba capres dan ba cawapres mampu membasmi pelaku korupsi negeri ini .karena semua uu di buat oleh org politik di DPR RI.pemerintah tdk ada apa apa nya dari org politik dpr ri";0;1;0;0;in;1471842429049339905;1718134131509620836;Adp61481192Adp;https://twitter.com/Adp61481192Adp/status/1718266241121698271
Sat Oct 28 13:57:58 +0000 2023;1718265854750781499;"Boyolali - Calon wakil presiden (cawapres) yang diusung oleh Koalisi Indonesia Maju (KIM), Gibran Rakabuming Raka mengunjungi sentra kerajinan tembaga di Tumang, Cepogo, Boyolali, Jawa Tengah, Sabtu (28/10) pagi. https://t.co/YGKV0w0y0R";0;1;0;0;in;1607654585635852288;1718265671602377103;politikngaji2;https://twitter.com/politikngaji2/status/1718265854750781499
Sat Oct 28 13:57:37 +0000 2023;1718265769321197575;"Kesehatan politik Indonesia saat ini sangat memprihatinkan #OrdeBaruReborn. https://t.co/Rn5CDoMy3E";0;0;0;0;in;1709529206500261888;1718265769321197575;kend_kendil;https://twitter.com/kend_kendil/status/1718265769321197575
Sat Oct 28 13:57:35 +0000 2023;1718265760253128795;"Kesehatan politik Indonesia saat ini sangat memprihatinkan #OrdeBaruReborn. https://t.co/vKobH2RfTd";0;0;0;0;in;1708837773837316096;1718265760253128795;ja_mantra;https://twitter.com/ja_mantra/status/1718265760253128795
Sat Oct 28 13:55:25 +0000 2023;1718265212938465476;"Komisi Pemilihan Umum, Hari ini telah mengumumkan bahwasanya Pemilu Legislatif November 2023 telah dimulai. Ini ditandai dengan dibukanya periode Pendaftaran partai politik yang ingin bergabung ke dalam Pemilu tersebut https://t.co/4vioSogqpP";0;0;0;2;in;1295637187715686402;1718265212938465476;INGovRBLX;https://twitter.com/INGovRBLX/status/1718265212938465476
Sat Oct 28 13:54:40 +0000 2023;1718265025595666438;"@Uki23 Bohong Besar kalau seorang UKi, menilai Proses di MK biasa² saja dan tidak menjijikan dan janggal.  Hy krn Petugas Partai, mknya hrs tunduk pd keputusan Partai.  Kadang miris jg ya, dlm Politik Idealisme itu bisa dibeli dgn uang dan kekuasaan  Indonesia Indonesia..Miris";0;0;1;3;in;67638879;1718254842622496993;Wawan_74;https://twitter.com/Wawan_74/status/1718265025595666438
Sat Oct 28 13:51:23 +0000 2023;1718264199275794585;"Anies-Imin, solusi untuk Indonesia tanpa dinasti politik @Gunawan75_  https://t.co/TlHL1aF6c6";0;0;0;1;in;1673546925566742529;1718264199275794585;rnurhas18;https://twitter.com/rnurhas18/status/1718264199275794585
Sat Oct 28 13:42:13 +0000 2023;1718261892509315157;"@NOTASLIMBOY Yaa tokoh2 hiburan harusnya mah ngehibur aje.  Yg bodoh mah yg nyuruh tokoh hiburan utk ngomong hal2 yg serius sih. KECUALI kalo tokoh hiburan tsb memang terbukti org yg punya kapasitas. Misal Rowan Atkinson. Mr. Bean  Aneh sih sbnernya komedian2 indonesia sering ngerumpi politik";0;1;0;0;in;778692608;1718196361840284052;akubukanako;https://twitter.com/akubukanako/status/1718261892509315157
Sat Oct 28 13:40:27 +0000 2023;1718261448995127525;"@03__nakula @SantorinisSun Politik playing victim...atau memang ingin membuat keresahan...biasanya kelompok radikal...ulak ulik ... Intimidasi dan yang senang kekerasan...demo dengan radikal...tawuran...dll...semoga Indonesia tetap dalam konstitusi berdasarkan pancasila, adil, berkemanusiaan, dan damai.";0;0;0;0;in;3051996020;1718211560664150141;TjeinalH;https://twitter.com/TjeinalH/status/1718261448995127525
Sat Oct 28 13:36:26 +0000 2023;1718260436766994558;"Hukum di Indonesia emang koyok kontol....dulu zaman Pilkada DKI hukum di buat utk membunuh politik pak Ahok, skrng hukum di ubah demi kepentingan keluarga...ancene Njancuuuk tenan kok https://t.co/Ld1z40H2v0";0;0;0;1;in;1623467483855470592;1718260436766994558;ilmi_roudhotul;https://twitter.com/ilmi_roudhotul/status/1718260436766994558
Sat Oct 28 13:34:33 +0000 2023;1718259962638713140;"@ainurohman masalahnya penyakit di indonesia klu udah berhasil, dijadikan ladang politik terus nanti terabaikan lagi jika sdh tdk kepake, gk ada program yg jelas dan berkesinambungan.";0;1;0;15;in;1907993833;1718259218468450621;ArifRohman_4444;https://twitter.com/ArifRohman_4444/status/1718259962638713140
